ac_status,humidity,is_anomaly,occupancy_count,oxygen,source,temperature,timestamp,o2_lag1,temp_lag1,hum_lag1,o2_lag2,temp_lag2,hum_lag2,o2_lag3,temp_lag3,hum_lag3,o2_lag4,temp_lag4,hum_lag4,o2_lag5,temp_lag5,hum_lag5,o2_lag6,temp_lag6,hum_lag6,o2_lag7,temp_lag7,hum_lag7,o2_lag8,temp_lag8,hum_lag8,o2_lag9,temp_lag9,hum_lag9,o2_lag10,temp_lag10,hum_lag10,o2_lag11,temp_lag11,hum_lag11,o2_lag12,temp_lag12,hum_lag12,o2_delta_1,o2_delta_3,o2_delta_6,temp_delta_1,hum_delta_1,o2_roll_mean_3,o2_roll_mean_6,o2_roll_std_3,temp_roll_mean_3,hum_roll_mean_3,hour_sin,hour_cos,dow_sin,dow_cos,occ_lag1,occ_roll_mean_3,occ_delta_1,ac_lag1,target_5min,target_10min,forecast_5min,forecast_10min,iso_score,is_anomaly_iso,cusum_score,is_anomaly_cusum,final_anomaly,detector_category,rec_severity,rec_message,rec_buzzer,rec_action_code
0.0,52.457,0.0,0.0,20.9905,synthetic,25.466,2026-06-07 13:45:00+00:00,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,20.9856,25.625,55.269,21.0,25.694,51.606,20.9842,25.196,53.524,20.9861,26.0,50.889,20.9951,25.745,52.241,21.0,25.727,52.378,21.0,25.838,52.443,21.0,25.55,53.066,-0.0094999999999991,-0.0094999999999991,-0.0094999999999991,-0.1189999999999997,-0.1039999999999992,20.99683333333333,20.995716666666667,0.0054848275616601,25.50933333333333,52.34066666666666,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.0,1.3333333333333333,0.0,0.0,20.9793,20.9767,20.994108,20.896118,0.06437649655112698,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,53.803,0.0,1.0,20.9793,synthetic,25.934,2026-06-07 13:50:00+00:00,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,20.9856,25.625,55.269,21.0,25.694,51.606,20.9842,25.196,53.524,20.9861,26.0,50.889,20.9951,25.745,52.241,21.0,25.727,52.378,21.0,25.838,52.443,-0.0112000000000023,-0.0207000000000014,-0.006300000000003,0.4679999999999999,1.3459999999999963,20.989933333333333,20.994666666666667,0.0103616279309417,25.661666666666665,52.940333333333335,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.0,0.3333333333333333,1.0,0.0,20.9767,20.9834,20.930523,20.961327,0.05179825604029564,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,52.845,0.0,3.0,20.9767,synthetic,25.67,2026-06-07 13:55:00+00:00,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,20.9856,25.625,55.269,21.0,25.694,51.606,20.9842,25.196,53.524,20.9861,26.0,50.889,20.9951,25.745,52.241,21.0,25.727,52.378,-0.0025999999999974,-0.0232999999999989,-0.0214999999999996,-0.2639999999999993,-0.9579999999999984,20.982166666666668,20.99108333333333,0.0073330302997542,25.69,53.035,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,1.0,1.3333333333333333,2.0,0.0,20.9834,21.0,20.987366,20.963428,0.06586498266578261,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,52.476,0.0,0.0,20.9834,synthetic,25.743,2026-06-07 14:00:00+00:00,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,20.9856,25.625,55.269,21.0,25.694,51.606,20.9842,25.196,53.524,20.9861,26.0,50.889,20.9951,25.745,52.241,0.0066999999999985,-0.0071000000000012,-0.0166000000000003,0.0729999999999968,-0.3689999999999998,20.9798,20.988316666666663,0.0033778691571941,25.78233333333333,53.04133333333333,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3.0,1.3333333333333333,-3.0,0.0,21.0,21.0,20.916706,20.977436,0.05167109383905272,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,55.917,0.0,0.0,21.0,synthetic,25.253,2026-06-07 14:05:00+00:00,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,20.9856,25.625,55.269,21.0,25.694,51.606,20.9842,25.196,53.524,20.9861,26.0,50.889,0.0166000000000003,0.0207000000000014,0.0,-0.4899999999999984,3.4410000000000025,20.9867,20.988316666666663,0.0119954157929183,25.555333333333333,53.746,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.0,21.0,20.9965,20.94746,20.963245,0.05992035524035183,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,53.805,0.0,0.0,21.0,synthetic,25.091,2026-06-07 14:10:00+00:00,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,20.9856,25.625,55.269,21.0,25.694,51.606,20.9842,25.196,53.524,0.0,0.0232999999999989,0.0,-0.161999999999999,-2.112000000000002,20.994466666666668,20.988316666666663,0.0095840144710039,25.362333333333336,54.066,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9965,21.0,20.968721,20.98454,0.05236563565051455,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,54.789,0.0,0.0,20.9965,synthetic,24.889,2026-06-07 14:15:00+00:00,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,20.9856,25.625,55.269,21.0,25.694,51.606,-0.0034999999999989,0.0131000000000014,0.0060000000000002,-0.2020000000000017,0.9840000000000018,20.998833333333334,20.989316666666667,0.0020207259540949,25.07766666666667,54.837,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,21.0,21.5,20.977129,21.002926,0.06640432482557784,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,53.18,0.0,0.0,21.0,synthetic,24.817,2026-06-07 14:20:00+00:00,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,20.9856,25.625,55.269,0.0034999999999989,0.0,0.0207000000000014,-0.0719999999999991,-1.6090000000000018,20.998833333333334,20.992766666666668,0.0020207259540949,24.93233333333333,53.92466666666667,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,21.5,21.424,21.038048,20.983053,0.05736929861071294,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,54.313,1.0,0.0,21.5,synthetic,24.872,2026-06-07 14:25:00+00:00,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,20.9982,25.833,53.208,0.5,0.5,0.523299999999999,0.0549999999999997,1.133000000000003,21.1655,21.07998333333333,0.2896907834227595,24.859333333333336,54.094,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,21.424,20.9969,21.031944,20.9686,0.007932303862539403,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,53.973,1.0,0.0,21.424,synthetic,25.335,2026-06-07 14:30:00+00:00,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,21.0,25.718,51.896,-0.0760000000000005,0.4274999999999984,0.4405999999999999,0.4630000000000009,-0.3400000000000034,21.308,21.15341666666667,0.2694290259050235,25.008,53.822,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9969,20.9888,20.940931,20.973473,-0.001763196327482397,1,0.0,0,1,iso_only,SENSOR_ADVISORY,Unusual sensor pattern. Check O2 sensor calibration.,none,1
0.0,51.295,0.0,0.0,20.9969,synthetic,25.395,2026-06-07 14:35:00+00:00,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,21.0,25.477,52.004,-0.4270999999999993,-0.0030999999999998,-0.0030999999999998,0.0599999999999987,-2.6779999999999973,21.306966666666668,21.1529,0.2712010385921543,25.200666666666667,53.19366666666667,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9888,21.0,20.975672,20.963781,0.007083756526408247,0,0.0,0,0,normal,RATE_WARNING,Rapid oxygen drop detected. Monitor closely.,2 beeps,2
0.0,56.295,0.0,0.0,20.9888,synthetic,24.872,2026-06-07 14:40:00+00:00,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,21.0,25.585,52.561,-0.0080999999999988,-0.5111999999999988,-0.0111999999999987,-0.5229999999999997,5.0,21.136566666666667,21.15103333333333,0.2489575131089995,25.200666666666667,53.85433333333333,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,21.0,21.0,20.958504,20.942686,0.004701247587197588,0,0.005318961302662212,0,0,normal,OK,Air quality normal.,none,0
0.0,55.054,0.0,0.0,21.0,synthetic,25.492,2026-06-07 14:45:00+00:00,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,20.9905,25.466,52.457,0.0111999999999987,-0.4239999999999995,0.0034999999999989,0.620000000000001,-1.2409999999999997,20.99523333333333,21.15161666666667,0.0057830211291848,25.253,54.214666666666666,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,21.0,21.0,21.047228,20.959347,0.02528861145233352,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,53.235,0.0,0.0,21.0,synthetic,25.147,2026-06-07 14:50:00+00:00,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,20.9793,25.934,53.803,0.0,0.0030999999999998,0.0,-0.3450000000000024,-1.8190000000000024,20.996266666666667,21.15161666666667,0.0064663230185987,25.17033333333333,54.86133333333333,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,21.0,21.0,20.992483,20.957766,0.03218709882516274,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,52.295,0.0,1.0,21.0,synthetic,25.304,2026-06-07 14:55:00+00:00,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,20.9767,25.67,52.845,0.0,0.0111999999999987,-0.5,0.157,-0.9399999999999976,21.0,21.068283333333337,0.0,25.31433333333333,53.528,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,0.3333333333333333,1.0,0.0,21.0,20.7,20.986773,20.975643,0.03722195449790816,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,54.902,0.0,0.0,21.0,synthetic,25.153,2026-06-07 15:00:00+00:00,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,20.9834,25.743,52.476,0.0,0.0,-0.4239999999999995,-0.1509999999999998,2.6069999999999998,21.0,20.99761666666667,0.0,25.20133333333333,53.47733333333334,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.0,0.3333333333333333,-1.0,0.0,20.7,20.7,21.003931,20.983606,0.04052498068018617,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,54.696,1.0,0.0,20.7,synthetic,24.974,2026-06-07 15:05:00+00:00,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,21.0,25.253,55.917,-0.3000000000000007,-0.3000000000000007,-0.2969000000000008,-0.1789999999999985,-0.206000000000003,20.9,20.94813333333333,0.1732050807569537,25.143666666666665,53.964333333333336,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.3333333333333333,0.0,0.0,20.7,20.6758,20.710022,20.661957,0.031473486936249406,0,0.299027294635997,0,0,normal,RATE_WARNING,Rapid oxygen drop detected. Monitor closely.,2 beeps,2
0.0,55.194,1.0,0.0,20.7,synthetic,24.683,2026-06-07 15:10:00+00:00,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,21.0,25.091,53.805,0.0,-0.3000000000000007,-0.2888000000000019,-0.2910000000000003,0.4980000000000046,20.8,20.9,0.1732050807568786,24.936666666666667,54.93066666666667,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.6758,20.6808,20.566319,20.705692,0.005224128537274719,0,0.5730545892719918,0,0,normal,DRIFT_ADVISORY,Sustained oxygen decline detected. Check ventilation.,none,1
0.0,55.09,1.0,1.0,20.6758,synthetic,24.527,2026-06-07 15:15:00+00:00,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,20.9965,24.889,54.789,-0.0242000000000004,-0.3242000000000011,-0.3242000000000011,-0.1559999999999988,-0.1039999999999992,20.69193333333333,20.845966666666666,0.0139718765132552,24.728,54.99333333333334,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.3333333333333333,1.0,0.0,20.6808,20.9832,20.677734,20.923868,-0.00016349917154112603,1,0.846281883907985,1,1,both,DRIFT_ADVISORY,Sustained oxygen decline detected. Check ventilation.,none,1
0.0,55.657,1.0,0.0,20.6808,synthetic,24.212,2026-06-07 15:20:00+00:00,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,21.0,24.817,53.18,0.0050000000000025,-0.0191999999999978,-0.3191999999999986,-0.3150000000000013,0.5669999999999931,20.68553333333333,20.792766666666665,0.0127754973797497,24.474,55.31366666666667,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.0,0.3333333333333333,-1.0,0.0,20.9832,21.5,20.915419,20.968353,-0.003145753965642817,1,1.0877841785439766,1,1,both,DRIFT_ADVISORY,Sustained oxygen decline detected. Check ventilation.,none,1
0.0,56.571,0.0,0.0,20.9832,synthetic,24.57,2026-06-07 15:25:00+00:00,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,21.5,24.872,54.313,0.3023999999999986,0.2832000000000008,-0.0167999999999999,0.3580000000000005,0.9140000000000016,20.77993333333333,20.789966666666665,0.1760518484234809,24.436333333333334,55.77266666666666,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.3333333333333333,0.0,0.0,21.5,20.9755,21.048782,20.985481,-0.013989505796733193,1,1.0002864731799677,1,1,both,DRIFT_ADVISORY,Sustained oxygen decline detected. Check ventilation.,none,1
0.0,55.44,1.0,0.0,21.5,synthetic,24.697,2026-06-07 15:30:00+00:00,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,21.424,25.335,53.973,0.5167999999999999,0.8242000000000012,0.5,0.1269999999999989,-1.1310000000000002,21.054666666666662,20.8733,0.4142496509755856,24.493,55.88933333333333,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9755,20.9754,21.04991,20.960852,-0.04312268973333733,1,0.3529221011492977,0,1,iso_only,DRIFT_ADVISORY,Sustained oxygen decline detected. Check ventilation.,none,1
0.0,53.615,0.0,0.0,20.9755,synthetic,24.503,2026-06-07 15:35:00+00:00,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,20.9969,25.395,51.295,-0.5244999999999997,0.2946999999999988,0.2755000000000009,-0.193999999999999,-1.824999999999996,21.1529,20.919216666666667,0.3006220717114549,24.59,55.208666666666666,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9754,20.9731,21.020645,21.047743,-0.02219750987439728,1,0.23639106245196143,0,1,iso_only,RATE_WARNING,Rapid oxygen drop detected. Monitor closely.,2 beeps,2
0.0,56.381,0.0,0.0,20.9754,synthetic,24.717,2026-06-07 15:40:00+00:00,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,20.9888,24.872,56.295,-9.999999999976694e-05,-0.0077999999999995,0.2754000000000012,0.2139999999999986,2.7659999999999982,21.1503,20.965116666666667,0.3028490878310289,24.639,55.14533333333333,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9731,20.9894,20.999609,21.024416,0.005677711401375851,0,0.11817669042128925,0,0,normal,OK,Air quality normal.,none,0
0.0,56.684,0.0,0.0,20.9731,synthetic,24.769,2026-06-07 15:45:00+00:00,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,21.0,25.492,55.054,-0.0023000000000017,-0.5269000000000013,0.2972999999999999,0.0519999999999996,0.3029999999999972,20.974666666666668,21.014666666666667,0.0013576941383169,24.663,55.56,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9894,20.9876,20.885717,21.006792,0.028705555732667754,0,0.001145651723954172,0,0,normal,OK,Air quality normal.,none,0
0.0,58.543,0.0,0.0,20.9894,synthetic,24.694,2026-06-07 15:50:00+00:00,20.9731,24.769,56.684,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,21.0,25.147,53.235,0.016300000000001,0.0138999999999995,0.3085999999999984,-0.0749999999999992,1.8590000000000015,20.9793,21.0661,0.0088221312641044,24.726666666666663,57.202666666666666,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9876,21.0,20.987686,21.009243,0.029607222189715232,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,53.476,0.0,0.0,20.9876,synthetic,24.587,2026-06-07 15:55:00+00:00,20.9894,24.694,58.543,20.9731,24.769,56.684,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,21.0,25.304,52.295,-0.0017999999999993,0.0121999999999999,0.0044000000000004,-0.1069999999999993,-5.067,20.983366666666665,21.06683333333333,0.0089366287477714,24.683333333333334,56.234333333333325,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,21.0,20.9933,21.012121,21.024555,0.013450506444991017,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,56.078,0.0,0.0,21.0,synthetic,24.189,2026-06-07 16:00:00+00:00,20.9876,24.587,53.476,20.9894,24.694,58.543,20.9731,24.769,56.684,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,21.0,25.153,54.902,0.0123999999999995,0.0269000000000012,-0.5,-0.3979999999999997,2.602000000000004,20.99233333333333,20.983500000000003,0.0067002487549202,24.49,56.03233333333333,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9933,20.9885,20.9916,20.977518,0.0210830649320084,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,53.247,0.0,0.0,20.9933,synthetic,24.258,2026-06-07 16:05:00+00:00,21.0,24.189,56.078,20.9876,24.587,53.476,20.9894,24.694,58.543,20.9731,24.769,56.684,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,20.7,24.974,54.696,-0.0066999999999985,0.0039000000000015,0.0178000000000011,0.068999999999999,-2.831000000000003,20.99363333333333,20.986466666666665,0.0062067167953879,24.344666666666665,54.267,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9885,20.9874,21.01708,20.992977,0.03595321643639526,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,56.639,0.0,0.0,20.9885,synthetic,23.874,2026-06-07 16:10:00+00:00,20.9933,24.258,53.247,21.0,24.189,56.078,20.9876,24.587,53.476,20.9894,24.694,58.543,20.9731,24.769,56.684,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,20.7,24.683,55.194,-0.004800000000003,0.0008999999999979,0.0130999999999978,-0.3840000000000003,3.392000000000003,20.99393333333333,20.98865,0.0057761001876908,24.107,55.321333333333335,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9874,20.978,20.981842,20.971405,0.04083911108129523,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,54.942,0.0,0.0,20.9874,synthetic,24.5,2026-06-07 16:15:00+00:00,20.9885,23.874,56.639,20.9933,24.258,53.247,21.0,24.189,56.078,20.9876,24.587,53.476,20.9894,24.694,58.543,20.9731,24.769,56.684,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,20.6758,24.527,55.09,-0.0010999999999974,-0.012599999999999,0.0143000000000022,0.6260000000000012,-1.6970000000000027,20.989733333333334,20.99103333333333,0.0031374087041908,24.21066666666667,54.94266666666667,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.978,20.9766,20.971449,20.97954,0.0309509633629953,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,58.135,0.0,0.0,20.978,synthetic,24.122,2026-06-07 16:20:00+00:00,20.9874,24.5,54.942,20.9885,23.874,56.639,20.9933,24.258,53.247,21.0,24.189,56.078,20.9876,24.587,53.476,20.9894,24.694,58.543,20.9731,24.769,56.684,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,20.6808,24.212,55.657,-0.0093999999999994,-0.0152999999999998,-0.0113999999999983,-0.3780000000000001,3.192999999999998,20.98463333333333,20.98913333333333,0.0057709040345305,24.165333333333336,56.572,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9766,20.9709,21.051477,20.956663,0.04452676664299343,0,0.0,0,0,normal,OK,Air quality normal.,none,0
0.0,54.879,0.0,0.0,20.9766,synthetic,24.152,2026-06-07 16:25:00+00:00,20.978,24.122,58.135,20.9874,24.5,54.942,20.9885,23.874,56.639,20.9933,24.258,53.247,21.0,24.189,56.078,20.9876,24.587,53.476,20.9894,24.694,58.543,20.9731,24.769,56.684,20.9754,24.717,56.381,20.9755,24.503,53.615,21.5,24.697,55.44,20.9832,24.57,56.571,-0.0014000000000002,-0.0118999999999971,-0.0109999999999992,0.0300000000000011,-3.256,20.980666666666668,20.9873,0.005873102533987,24.258,55.98533333333333,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,20.9709,20.9815,20.978352,21.019121,0.04998257197906536,0,0.0,0,0,normal,OK,Air quality normal.,none,0
