ac_status,humidity,is_anomaly,occupancy_count,oxygen,source,temperature,timestamp,o2_lag1,temp_lag1,hum_lag1,o2_lag2,temp_lag2,hum_lag2,o2_lag3,temp_lag3,hum_lag3,o2_lag4,temp_lag4,hum_lag4,o2_lag5,temp_lag5,hum_lag5,o2_lag6,temp_lag6,hum_lag6,o2_lag7,temp_lag7,hum_lag7,o2_lag8,temp_lag8,hum_lag8,o2_lag9,temp_lag9,hum_lag9,o2_lag10,temp_lag10,hum_lag10,o2_lag11,temp_lag11,hum_lag11,o2_lag12,temp_lag12,hum_lag12,o2_delta_1,o2_delta_3,o2_delta_6,temp_delta_1,hum_delta_1,o2_roll_mean_3,o2_roll_mean_6,o2_roll_std_3,temp_roll_mean_3,hum_roll_mean_3,hour_sin,hour_cos,dow_sin,dow_cos,occ_lag1,occ_roll_mean_3,occ_delta_1,ac_lag1,target_5min,target_10min
0.0,52.401,0.0,0.0,20.9875,synthetic,23.093,2026-06-03 05:40:00+00:00,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,20.9729,23.36,53.891,20.9808,23.132,55.214,20.9809,22.718,54.357,20.988,23.209,53.217,20.9869,22.209,55.569,20.9843,22.605,54.484,20.97,22.257,52.371,20.9697,22.138,55.315,0.021000000000000796,0.017800000000001148,0.006700000000002149,0.14399999999999835,-0.536999999999999,20.973366666666667,20.973000000000003,0.012241459608863565,23.062,52.76833333333334,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.9685,20.9736
0.0,54.845,0.0,1.0,20.9685,synthetic,22.849,2026-06-03 05:45:00+00:00,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,20.9729,23.36,53.891,20.9808,23.132,55.214,20.9809,22.718,54.357,20.988,23.209,53.217,20.9869,22.209,55.569,20.9843,22.605,54.484,20.97,22.257,52.371,-0.019000000000001904,0.0023999999999979593,-0.004400000000000404,-0.24399999999999977,2.4439999999999955,20.974166666666665,20.972266666666666,0.011590225768100065,22.96366666666667,53.394666666666666,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,1.0,0.0,20.9736,20.4705
0.0,51.884,0.0,0.0,20.9736,synthetic,23.022,2026-06-03 05:50:00+00:00,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,20.9729,23.36,53.891,20.9808,23.132,55.214,20.9809,22.718,54.357,20.988,23.209,53.217,20.9869,22.209,55.569,20.9843,22.605,54.484,0.005100000000002325,0.0071000000000012164,-0.0016999999999995907,0.17299999999999827,-2.9609999999999985,20.976533333333332,20.971983333333334,0.00983378530148938,22.988,53.04333333333333,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,0.3333333333333333,-1.0,0.0,20.4705,20.9583
0.0,54.741,1.0,0.0,20.4705,synthetic,22.961,2026-06-03 05:55:00+00:00,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,20.9729,23.36,53.891,20.9808,23.132,55.214,20.9809,22.718,54.357,20.988,23.209,53.217,20.9869,22.209,55.569,-0.5030999999999999,-0.5169999999999995,-0.4991999999999983,-0.06099999999999994,2.8569999999999993,20.804199999999998,20.888783333333333,0.2890039273089602,22.944,53.82333333333333,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,0.0,0.0,20.9583,20.9533
0.0,52.438,0.0,1.0,20.9583,synthetic,23.939,2026-06-03 06:00:00+00:00,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,20.9729,23.36,53.891,20.9808,23.132,55.214,20.9809,22.718,54.357,20.988,23.209,53.217,0.4878,-0.010199999999997544,-0.007799999999999585,0.9780000000000015,-2.3029999999999973,20.800800000000002,20.887483333333336,0.2861504674118195,23.307333333333332,53.020999999999994,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,1.0,0.0,20.9533,20.9474
0.0,50.296,0.0,1.0,20.9533,synthetic,23.711,2026-06-03 06:05:00+00:00,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,20.9729,23.36,53.891,20.9808,23.132,55.214,20.9809,22.718,54.357,-0.005000000000002558,-0.020300000000002427,-0.01320000000000121,-0.22800000000000153,-2.142000000000003,20.794033333333335,20.885283333333334,0.2801992386380358,23.537000000000003,52.49166666666667,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,0.6666666666666666,0.0,0.0,20.9474,20.9423
0.0,52.404,0.0,0.0,20.9474,synthetic,23.731,2026-06-03 06:10:00+00:00,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,20.9729,23.36,53.891,20.9808,23.132,55.214,-0.00590000000000046,0.476899999999997,-0.04010000000000247,0.020000000000003126,2.108000000000004,20.953,20.8786,0.005456189148123439,23.793666666666667,51.71266666666667,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,0.6666666666666666,-1.0,0.0,20.9423,20.9402
0.0,49.555,0.0,0.0,20.9423,synthetic,23.544,2026-06-03 06:15:00+00:00,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,20.9729,23.36,53.891,-0.005099999999998772,-0.01600000000000179,-0.026199999999999335,-0.18700000000000117,-2.8490000000000038,20.947666666666667,20.874233333333333,0.005504846351424595,23.661999999999995,50.751666666666665,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,0.0,0.0,20.9402,20.9329
0.0,52.837,0.0,2.0,20.9402,synthetic,23.525,2026-06-03 06:20:00+00:00,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,20.9753,22.382,53.549,-0.0020999999999986585,-0.013099999999997891,-0.03340000000000032,-0.019000000000001904,3.2820000000000036,20.943299999999997,20.868666666666666,0.0037027017188747072,23.599999999999998,51.598666666666674,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,0.6666666666666666,2.0,0.0,20.9329,20.9261
0.0,53.141,0.0,0.0,20.9329,synthetic,23.539,2026-06-03 06:25:00+00:00,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,20.9697,22.801,54.252,-0.00730000000000075,-0.014499999999998181,0.4623999999999988,0.014000000000002899,0.30399999999999494,20.938466666666667,20.945733333333333,0.0049338963661334475,23.536,51.84433333333334,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,0.6666666666666666,-2.0,0.0,20.9261,20.9206
0.0,51.244,0.0,0.0,20.9261,synthetic,23.746,2026-06-03 06:30:00+00:00,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,20.9661,23.144,52.966,-0.006799999999998363,-0.016199999999997772,-0.03219999999999956,0.2069999999999972,-1.8969999999999985,20.933066666666665,20.940366666666666,0.007051477387830489,23.603333333333335,52.40733333333333,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,0.6666666666666666,0.0,0.0,20.9206,20.9144
0.0,52.225,0.0,0.0,20.9206,synthetic,23.542,2026-06-03 06:35:00+00:00,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,20.9665,22.949,52.938,-0.005500000000001393,-0.019600000000000506,-0.0326999999999984,-0.20399999999999707,0.9810000000000016,20.926533333333335,20.934916666666666,0.006161439227184489,23.608999999999998,52.20333333333334,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.9144,20.9063
0.0,54.315,0.0,0.0,20.9144,synthetic,23.719,2026-06-03 06:40:00+00:00,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,20.9875,23.093,52.401,-0.006199999999999761,-0.018499999999999517,-0.0329999999999977,0.1769999999999996,2.0899999999999963,20.920366666666666,20.92941666666667,0.005853488989443392,23.669,52.59466666666666,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.9063,20.9151
0.0,51.095,0.0,2.0,20.9063,synthetic,24.166,2026-06-03 06:45:00+00:00,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,20.9685,22.849,54.845,-0.008099999999998886,-0.01980000000000004,-0.03599999999999781,0.4469999999999992,-3.219999999999999,20.913766666666664,20.923416666666668,0.007171006439038241,23.809,52.544999999999995,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,0.6666666666666666,2.0,0.0,20.9151,20.9113
0.0,50.612,0.0,0.0,20.9151,synthetic,23.865,2026-06-03 06:50:00+00:00,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,20.9736,23.022,51.884,0.008799999999997254,-0.005500000000001393,-0.0251000000000019,-0.30100000000000193,-0.482999999999997,20.911933333333334,20.919233333333334,0.004891148469277409,23.916666666666668,52.00733333333333,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,0.6666666666666666,-2.0,0.0,20.9113,20.9107
0.0,53.841,0.0,1.0,20.9113,synthetic,23.566,2026-06-03 06:55:00+00:00,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,20.4705,22.961,54.741,-0.0037999999999982492,-0.0030999999999998806,-0.021599999999999397,-0.2989999999999995,3.228999999999999,20.910899999999998,20.915633333333336,0.004413615299848801,23.865666666666666,51.849333333333334,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.0,0.0,20.9107,20.9092
0.0,53.527,0.0,0.0,20.9107,synthetic,24.55,2026-06-03 07:00:00+00:00,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,20.9583,23.939,52.438,-0.0006000000000021544,0.004399999999996851,-0.015400000000003189,0.9840000000000018,-0.31400000000000006,20.912366666666667,20.91306666666667,0.002386070692282656,23.993666666666666,52.660000000000004,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,0.3333333333333333,-1.0,0.0,20.9092,20.9028
0.0,51.418,0.0,0.0,20.9092,synthetic,24.148,2026-06-03 07:05:00+00:00,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,20.9533,23.711,50.296,-0.0015000000000000568,-0.00590000000000046,-0.011400000000001853,-0.402000000000001,-2.1090000000000018,20.9104,20.911166666666666,0.001081665389583184,24.088000000000005,52.928666666666665,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,0.0,0.0,20.9028,20.8938
0.0,52.872,0.0,0.0,20.9028,synthetic,23.74,2026-06-03 07:10:00+00:00,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,20.9474,23.731,52.404,-0.006399999999999295,-0.008500000000001506,-0.011600000000001387,-0.40800000000000125,1.4540000000000006,20.907566666666668,20.909233333333333,0.00419563265170392,24.146,52.60566666666667,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.8938,20.9037
0.0,53.113,0.0,0.0,20.8938,synthetic,23.998,2026-06-03 07:15:00+00:00,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,20.9423,23.544,49.555,-0.009000000000000341,-0.016899999999999693,-0.012500000000002842,0.25800000000000267,0.24099999999999966,20.901933333333332,20.907149999999998,0.007736493608050099,23.962,52.46766666666667,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.9037,20.596
0.0,50.742,0.0,0.0,20.9037,synthetic,23.782,2026-06-03 07:20:00+00:00,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,20.9402,23.525,52.837,0.009900000000001796,-0.00549999999999784,-0.0113999999999983,-0.21600000000000108,-2.371000000000002,20.9001,20.90525,0.005474486278534119,23.84,52.242333333333335,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.596,20.5884
0.0,50.823,1.0,0.0,20.596,synthetic,24.162,2026-06-03 07:25:00+00:00,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,20.9329,23.539,53.141,-0.30770000000000053,-0.3067999999999991,-0.3153000000000006,0.379999999999999,0.08100000000000307,20.797833333333333,20.8527,0.17486287008205978,23.980666666666668,51.559333333333335,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.5884,20.6024
0.0,52.827,1.0,0.0,20.5884,synthetic,24.255,2026-06-03 07:30:00+00:00,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,20.9261,23.746,51.244,-0.007600000000000051,-0.3053999999999988,-0.3222999999999985,0.09299999999999997,2.003999999999998,20.696033333333336,20.798983333333332,0.17988475014109304,24.066333333333333,51.464,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.6024,20.5979
0.0,53.123,1.0,0.0,20.6024,synthetic,24.669,2026-06-03 07:35:00+00:00,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,20.9206,23.542,52.225,0.013999999999999346,-0.30130000000000123,-0.3067999999999991,0.4140000000000015,0.2959999999999994,20.5956,20.74785,0.007008566185608092,24.362,52.257666666666665,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.5979,20.8999
0.0,51.979,1.0,0.0,20.5979,synthetic,24.332,2026-06-03 07:40:00+00:00,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,20.9144,23.719,54.315,-0.0045000000000001705,0.0018999999999991246,-0.30489999999999995,-0.33699999999999974,-1.1439999999999984,20.596233333333334,20.697033333333334,0.0071472605459332915,24.418666666666667,52.643,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.8999,20.8977
0.0,50.329,0.0,0.0,20.8999,synthetic,24.195,2026-06-03 07:45:00+00:00,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,20.9063,24.166,51.095,0.3019999999999996,0.3114999999999988,0.006099999999999994,-0.13700000000000045,-1.6499999999999986,20.700066666666668,20.69805,0.1730753689388614,24.398666666666667,51.810333333333325,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.8977,20.8986
0.0,53.612,0.0,1.0,20.8977,synthetic,24.457,2026-06-03 07:50:00+00:00,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,20.9151,23.865,50.612,-0.0021999999999984254,0.295300000000001,-0.006000000000000227,0.26200000000000045,3.2830000000000013,20.7985,20.69705,0.17372817848582,24.328000000000003,51.973333333333336,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,1.0,0.0,20.8986,20.9189
0.0,51.047,0.0,0.0,20.8986,synthetic,23.697,2026-06-03 07:55:00+00:00,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,20.9113,23.566,53.841,0.0008999999999979025,0.3006999999999991,0.3025999999999982,-0.7600000000000016,-2.565000000000005,20.898733333333332,20.74748333333333,0.0011060440069929028,24.11633333333333,51.66266666666667,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,0.3333333333333333,-1.0,0.0,20.9189,20.9131
0.0,50.502,0.0,0.0,20.9189,synthetic,24.827,2026-06-03 08:00:00+00:00,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,20.9107,24.55,53.527,0.020300000000002427,0.019000000000001904,0.3305000000000007,1.1300000000000026,-0.5449999999999946,20.905066666666666,20.802566666666667,0.011988466680360374,24.327,51.720333333333336,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,0.0,0.0,20.9131,20.0634
0.0,51.235,0.0,1.0,20.9131,synthetic,24.96,2026-06-03 08:05:00+00:00,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,20.9092,24.148,51.418,-0.0058000000000006935,0.015399999999999636,0.31070000000000064,0.13299999999999912,0.732999999999997,20.9102,20.85435,0.010456098699482688,24.494666666666664,50.928,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,1.0,0.0,20.0634,20.933
0.0,53.026,1.0,0.0,20.0634,synthetic,24.398,2026-06-03 08:10:00+00:00,20.9131,24.96,51.235,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,20.9028,23.74,52.872,-0.8496999999999986,-0.8351999999999968,-0.5344999999999978,-0.5620000000000012,1.791000000000004,20.631800000000002,20.765266666666665,0.4922573818643896,24.728333333333335,51.58766666666667,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,0.3333333333333333,-1.0,0.0,20.933,20.9429
0.0,51.793,0.0,0.0,20.933,synthetic,25.054,2026-06-03 08:15:00+00:00,20.0634,24.398,53.026,20.9131,24.96,51.235,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,20.8938,23.998,53.113,0.8695999999999984,0.014099999999999113,0.03310000000000102,0.6559999999999988,-1.233000000000004,20.6365,20.77078333333333,0.4964188856197795,24.804000000000002,52.018,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,0.0,0.0,20.9429,20.9623
0.0,51.386,0.0,0.0,20.9429,synthetic,24.852,2026-06-03 08:20:00+00:00,20.933,25.054,51.793,20.0634,24.398,53.026,20.9131,24.96,51.235,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,20.9037,23.782,50.742,0.009900000000001796,0.029800000000001603,0.04520000000000124,-0.20199999999999818,-0.4069999999999965,20.646433333333334,20.778316666666665,0.5049459410009342,24.768,52.068333333333335,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.9623,20.9416
0.0,51.558,0.0,0.0,20.9623,synthetic,24.664,2026-06-03 08:25:00+00:00,20.9429,24.852,51.386,20.933,25.054,51.793,20.0634,24.398,53.026,20.9131,24.96,51.235,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,20.596,24.162,50.823,0.01939999999999742,0.8988999999999976,0.06370000000000076,-0.18799999999999883,0.17199999999999704,20.946066666666667,20.788933333333333,0.014904473601948534,24.856666666666666,51.579,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.0,20.9416,20.9286
0.0,50.897,0.0,1.0,20.9416,synthetic,24.926,2026-06-03 08:30:00+00:00,20.9623,24.664,51.558,20.9429,24.852,51.386,20.933,25.054,51.793,20.0634,24.398,53.026,20.9131,24.96,51.235,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,20.5884,24.255,52.827,-0.020699999999997942,0.008600000000001273,0.022700000000000387,0.2619999999999969,-0.6610000000000014,20.948933333333333,20.792716666666667,0.011594107699666562,24.813999999999997,51.28033333333334,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,0.3333333333333333,1.0,0.0,20.9286,20.9212
0.0,51.269,0.0,0.0,20.9286,synthetic,25.335,2026-06-03 08:35:00+00:00,20.9416,24.926,50.897,20.9623,24.664,51.558,20.9429,24.852,51.386,20.933,25.054,51.793,20.0634,24.398,53.026,20.9131,24.96,51.235,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,20.6024,24.669,53.123,-0.013000000000001677,-0.0143000000000022,0.015499999999999403,0.4090000000000025,0.3719999999999999,20.944166666666664,20.7953,0.016995979917350988,24.974999999999998,51.24133333333333,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,0.3333333333333333,-1.0,0.0,20.9212,20.9181
0.0,47.877,0.0,1.0,20.9212,synthetic,24.813,2026-06-03 08:40:00+00:00,20.9286,25.335,51.269,20.9416,24.926,50.897,20.9623,24.664,51.558,20.9429,24.852,51.386,20.933,25.054,51.793,20.0634,24.398,53.026,20.9131,24.96,51.235,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,20.5979,24.332,51.979,-0.007400000000000517,-0.041100000000000136,0.8577999999999975,-0.522000000000002,-3.391999999999996,20.930466666666664,20.938266666666667,0.01032731007327761,25.024666666666665,50.01433333333333,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,0.6666666666666666,1.0,0.0,20.9181,20.9234
0.0,50.546,0.0,0.0,20.9181,synthetic,24.83,2026-06-03 08:45:00+00:00,20.9212,24.813,47.877,20.9286,25.335,51.269,20.9416,24.926,50.897,20.9623,24.664,51.558,20.9429,24.852,51.386,20.933,25.054,51.793,20.0634,24.398,53.026,20.9131,24.96,51.235,20.9189,24.827,50.502,20.8986,23.697,51.047,20.8977,24.457,53.612,20.8999,24.195,50.329,-0.0030999999999998806,-0.023500000000002075,-0.014900000000000801,0.01699999999999946,2.668999999999997,20.922633333333334,20.935783333333333,0.005394750536289259,24.992666666666665,49.897333333333336,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,0.3333333333333333,-1.0,0.0,20.9234,20.916
