timestamp,oxygen,temperature,humidity,is_anomaly,source,occupancy_count,ac_status
2026-06-02 15:45:00,20.9816,24.1,53.606,0,synthetic,3,1
2026-06-02 15:50:00,20.9845,23.719,55.085,0,synthetic,2,1
2026-06-02 15:55:00,20.9817,24.119,54.735,0,synthetic,6,1
2026-06-02 16:00:00,20.973,23.457,59.138,0,synthetic,1,1
2026-06-02 16:05:00,20.9947,23.685,56.609,0,synthetic,5,1
2026-06-02 16:10:00,20.9921,23.732,54.407,0,synthetic,3,1
2026-06-02 16:15:00,20.9767,24.116,55.153,0,synthetic,3,1
2026-06-02 16:20:00,20.9655,23.885,57.195,0,synthetic,3,1
2026-06-02 16:25:00,20.9813,23.503,58.704,0,synthetic,3,1
2026-06-02 16:30:00,20.9707,23.422,54.343,0,synthetic,4,1
2026-06-02 16:35:00,20.9579,23.77,53.782,0,synthetic,3,1
2026-06-02 16:40:00,20.9596,23.317,58.555,0,synthetic,4,0
2026-06-02 16:45:00,20.9602,24.105,56.305,0,synthetic,2,1
2026-06-02 16:50:00,20.9693,23.942,54.893,0,synthetic,7,1
2026-06-02 16:55:00,20.9678,23.53,56.824,0,synthetic,2,1
2026-06-02 17:00:00,20.9791,22.572,54.215,0,synthetic,1,1
2026-06-02 17:05:00,20.9633,23.338,56.922,0,synthetic,3,0
2026-06-02 17:10:00,20.9482,22.971,57.532,0,synthetic,4,1
2026-06-02 17:15:00,20.954,23.309,58.045,0,synthetic,5,1
2026-06-02 17:20:00,20.9531,22.601,56.144,0,synthetic,3,1
2026-06-02 17:25:00,20.9501,22.85,57.314,0,synthetic,5,1
2026-06-02 17:30:00,21.0,23.001,56.01,0,synthetic,1,1
2026-06-02 17:35:00,21.0,23.012,57.421,0,synthetic,3,1
2026-06-02 17:40:00,21.0,22.887,56.114,0,synthetic,3,1
2026-06-02 17:45:00,20.9973,23.156,56.538,0,synthetic,5,0
2026-06-02 17:50:00,21.0,22.733,56.086,0,synthetic,3,1
2026-06-02 17:55:00,20.9826,22.964,57.924,0,synthetic,5,1
2026-06-02 18:00:00,20.9591,22.383,58.998,0,synthetic,6,1
2026-06-02 18:05:00,20.9665,22.482,57.628,0,synthetic,6,1
2026-06-02 18:10:00,20.9546,22.531,57.925,0,synthetic,2,1
2026-06-02 18:15:00,20.9426,22.072,56.417,0,synthetic,2,1
2026-06-02 18:20:00,20.9353,21.969,57.857,0,synthetic,3,1
2026-06-02 18:25:00,20.9396,22.672,57.734,0,synthetic,5,1
2026-06-02 18:30:00,20.6253,22.436,61.081,1,synthetic,3,1
2026-06-02 18:35:00,20.6126,22.166,56.764,1,synthetic,1,1
2026-06-02 18:40:00,20.6314,22.741,59.511,1,synthetic,5,1
2026-06-02 18:45:00,20.6481,22.382,59.165,1,synthetic,4,1
2026-06-02 18:50:00,20.9342,22.648,58.146,0,synthetic,3,1
2026-06-02 18:55:00,20.9257,22.37,60.087,0,synthetic,6,1
2026-06-02 19:00:00,20.9262,22.265,58.785,0,synthetic,0,1
2026-06-02 19:05:00,20.9344,22.189,58.851,0,synthetic,1,1
2026-06-02 19:10:00,20.9297,21.688,58.621,0,synthetic,0,1
2026-06-02 19:15:00,20.9237,21.993,59.97,0,synthetic,1,1
2026-06-02 19:20:00,20.9382,21.911,59.867,0,synthetic,0,1
2026-06-02 19:25:00,20.9311,22.092,57.692,0,synthetic,0,1
2026-06-02 19:30:00,20.9283,21.509,57.209,0,synthetic,2,1
2026-06-02 19:35:00,20.9006,21.922,58.301,0,synthetic,0,1
2026-06-02 19:40:00,21.4552,22.015,57.529,1,synthetic,1,1
2026-06-02 19:45:00,20.9141,21.31,58.835,0,synthetic,0,1
2026-06-02 19:50:00,20.9192,21.454,60.31,0,synthetic,0,1
2026-06-02 19:55:00,20.9238,21.24,58.405,0,synthetic,1,1
2026-06-02 20:00:00,20.9235,21.165,59.05,0,synthetic,0,0
2026-06-02 20:05:00,20.918,21.412,59.023,0,synthetic,0,0
2026-06-02 20:10:00,20.9263,21.608,59.853,0,synthetic,0,0
2026-06-02 20:15:00,20.631,21.251,56.353,1,synthetic,0,0
2026-06-02 20:20:00,20.6217,21.639,58.088,1,synthetic,0,0
2026-06-02 20:25:00,20.6151,20.887,59.521,1,synthetic,1,0
2026-06-02 20:30:00,20.5971,20.806,60.756,1,synthetic,1,0
2026-06-02 20:35:00,20.9827,21.218,58.479,0,synthetic,0,0
2026-06-02 20:40:00,20.9721,21.328,56.751,0,synthetic,0,0
2026-06-02 20:45:00,20.9839,21.224,59.809,0,synthetic,0,0
2026-06-02 20:50:00,20.9822,20.715,58.608,0,synthetic,0,0
2026-06-02 20:55:00,20.9835,21.21,57.646,0,synthetic,2,0
2026-06-02 21:00:00,20.9669,20.509,58.643,0,synthetic,0,0
2026-06-02 21:05:00,20.9586,21.002,58.875,0,synthetic,1,0
2026-06-02 21:10:00,20.9555,20.927,58.416,0,synthetic,0,0
2026-06-02 21:15:00,20.9656,20.6,56.691,0,synthetic,0,0
2026-06-02 21:20:00,20.9597,20.706,60.35,0,synthetic,1,0
2026-06-02 21:25:00,21.0,20.57,60.886,0,synthetic,0,0
2026-06-02 21:30:00,20.9946,20.819,59.988,0,synthetic,1,0
2026-06-02 21:35:00,20.979,21.074,57.688,0,synthetic,0,0
2026-06-02 21:40:00,20.9849,20.589,59.103,0,synthetic,0,0
2026-06-02 21:45:00,20.9758,20.961,59.113,0,synthetic,1,0
2026-06-02 21:50:00,20.9635,20.702,59.995,0,synthetic,1,0
2026-06-02 21:55:00,20.668,20.637,60.118,1,synthetic,0,0
2026-06-02 22:00:00,21.3774,20.558,58.182,1,synthetic,1,0
2026-06-02 22:05:00,20.6474,20.326,59.301,1,synthetic,0,0
2026-06-02 22:10:00,20.6528,20.447,59.679,1,synthetic,0,0
2026-06-02 22:15:00,20.95,20.286,60.974,0,synthetic,0,0
2026-06-02 22:20:00,20.9562,21.076,59.598,0,synthetic,0,0
2026-06-02 22:25:00,20.9511,20.594,59.989,0,synthetic,0,0
2026-06-02 22:30:00,20.9787,20.41,59.253,0,synthetic,0,0
2026-06-02 22:35:00,20.9558,20.639,60.707,0,synthetic,1,0
2026-06-02 22:40:00,20.9816,20.557,59.556,0,synthetic,1,0
2026-06-02 22:45:00,20.9713,20.53,58.047,0,synthetic,0,0
2026-06-02 22:50:00,20.9491,20.739,60.639,0,synthetic,0,0
2026-06-02 22:55:00,20.9481,20.775,59.771,0,synthetic,0,0
2026-06-02 23:00:00,20.9583,20.367,58.169,0,synthetic,0,0
2026-06-02 23:05:00,20.6596,20.356,58.132,1,synthetic,1,0
2026-06-02 23:10:00,20.6351,20.431,59.018,1,synthetic,1,0
2026-06-02 23:15:00,20.6112,19.925,59.522,1,synthetic,1,0
2026-06-02 23:20:00,20.5895,20.121,59.085,1,synthetic,0,0
2026-06-02 23:25:00,20.8783,20.842,58.79,0,synthetic,1,0
2026-06-02 23:30:00,20.8587,20.911,60.415,0,synthetic,0,0
2026-06-02 23:35:00,20.8515,20.438,59.945,0,synthetic,0,0
2026-06-02 23:40:00,20.8256,20.644,58.764,0,synthetic,0,0
2026-06-02 23:45:00,20.8194,20.578,59.704,0,synthetic,0,0
2026-06-02 23:50:00,20.8212,21.27,56.92,0,synthetic,0,0
2026-06-02 23:55:00,20.8316,20.78,58.931,0,synthetic,1,0
2026-06-03 00:00:00,20.8301,20.553,60.139,0,synthetic,0,0
2026-06-03 00:05:00,20.8432,20.346,57.831,0,synthetic,0,0
2026-06-03 00:10:00,20.8419,20.184,57.173,0,synthetic,0,0
2026-06-03 00:15:00,20.8242,20.636,57.136,0,synthetic,0,0
2026-06-03 00:20:00,20.8165,20.396,56.755,0,synthetic,0,0
2026-06-03 00:25:00,20.8044,20.23,57.221,0,synthetic,2,0
2026-06-03 00:30:00,20.8015,20.424,57.601,0,synthetic,1,0
2026-06-03 00:35:00,20.7731,20.315,56.424,0,synthetic,1,0
2026-06-03 00:40:00,20.7856,21.007,57.715,0,synthetic,0,0
2026-06-03 00:45:00,20.7899,20.806,58.899,0,synthetic,0,0
2026-06-03 00:50:00,20.7864,20.583,56.861,0,synthetic,0,0
2026-06-03 00:55:00,20.8136,20.955,59.55,0,synthetic,0,0
2026-06-03 01:00:00,20.8323,20.854,57.677,0,synthetic,1,0
2026-06-03 01:05:00,20.8353,20.62,58.441,0,synthetic,0,0
2026-06-03 01:10:00,20.8331,21.216,56.058,0,synthetic,0,0
2026-06-03 01:15:00,20.8268,20.97,58.02,0,synthetic,0,0
2026-06-03 01:20:00,20.8196,20.576,55.921,0,synthetic,0,0
2026-06-03 01:25:00,20.8075,20.787,58.172,0,synthetic,0,0
2026-06-03 01:30:00,20.7955,20.616,57.413,0,synthetic,0,0
2026-06-03 01:35:00,20.791,20.489,57.947,0,synthetic,0,0
2026-06-03 01:40:00,20.8014,21.066,55.526,0,synthetic,1,0
2026-06-03 01:45:00,20.798,21.312,55.715,0,synthetic,0,0
2026-06-03 01:50:00,20.7779,20.485,58.002,0,synthetic,0,0
2026-06-03 01:55:00,20.8734,20.976,55.853,0,synthetic,0,0
2026-06-03 02:00:00,20.8591,21.07,56.714,0,synthetic,1,0
2026-06-03 02:05:00,20.869,21.11,54.493,0,synthetic,0,0
2026-06-03 02:10:00,20.8684,21.084,57.167,0,synthetic,1,0
2026-06-03 02:15:00,20.8866,21.016,54.711,0,synthetic,0,0
2026-06-03 02:20:00,20.8836,21.244,56.716,0,synthetic,0,0
2026-06-03 02:25:00,20.8584,21.024,56.936,0,synthetic,2,0
2026-06-03 02:30:00,20.8548,21.3,55.184,0,synthetic,0,0
2026-06-03 02:35:00,20.8257,21.22,56.767,0,synthetic,0,0
2026-06-03 02:40:00,20.81,21.172,56.409,0,synthetic,2,0
2026-06-03 02:45:00,20.8061,21.005,55.55,0,synthetic,1,0
2026-06-03 02:50:00,20.8028,21.088,54.937,0,synthetic,0,0
2026-06-03 02:55:00,20.8127,21.421,53.592,0,synthetic,0,0
2026-06-03 03:00:00,20.8167,21.875,55.318,0,synthetic,0,0
2026-06-03 03:05:00,20.8342,21.506,53.242,0,synthetic,1,0
2026-06-03 03:10:00,20.8442,21.775,55.073,0,synthetic,0,0
2026-06-03 03:15:00,20.8527,21.938,54.545,0,synthetic,2,0
2026-06-03 03:20:00,20.8749,21.333,56.039,0,synthetic,0,0
2026-06-03 03:25:00,20.8844,21.886,54.53,0,synthetic,0,0
2026-06-03 03:30:00,20.8992,21.584,54.678,0,synthetic,0,0
2026-06-03 03:35:00,20.579,21.893,55.766,1,synthetic,2,0
2026-06-03 03:40:00,20.7,21.559,55.49,1,synthetic,0,0
2026-06-03 03:45:00,20.6973,21.299,55.624,1,synthetic,0,0
2026-06-03 03:50:00,20.6984,21.343,55.781,1,synthetic,1,0
2026-06-03 03:55:00,21.0,21.762,53.124,0,synthetic,0,0
2026-06-03 04:00:00,20.9823,22.418,54.757,0,synthetic,0,0
2026-06-03 04:05:00,20.9797,22.127,54.759,0,synthetic,0,0
2026-06-03 04:10:00,20.9921,22.513,52.572,0,synthetic,0,0
2026-06-03 04:15:00,20.9894,21.938,53.845,0,synthetic,0,0
2026-06-03 04:20:00,21.0,22.336,53.851,0,synthetic,2,0
2026-06-03 04:25:00,20.9999,22.05,53.908,0,synthetic,0,0
2026-06-03 04:30:00,21.0,22.19,54.387,0,synthetic,0,0
2026-06-03 04:35:00,20.9764,22.365,55.599,0,synthetic,0,0
2026-06-03 04:40:00,20.9697,22.138,55.315,0,synthetic,0,0
2026-06-03 04:45:00,20.97,22.257,52.371,0,synthetic,1,0
2026-06-03 04:50:00,20.9843,22.605,54.484,0,synthetic,0,0
2026-06-03 04:55:00,20.9869,22.209,55.569,0,synthetic,2,0
2026-06-03 05:00:00,20.988,23.209,53.217,0,synthetic,0,0
2026-06-03 05:05:00,20.9809,22.718,54.357,0,synthetic,0,0
2026-06-03 05:10:00,20.9808,23.132,55.214,0,synthetic,0,0
2026-06-03 05:15:00,20.9729,23.36,53.891,0,synthetic,0,0
2026-06-03 05:20:00,20.9753,22.382,53.549,0,synthetic,0,0
2026-06-03 05:25:00,20.9697,22.801,54.252,0,synthetic,1,0
2026-06-03 05:30:00,20.9661,23.144,52.966,0,synthetic,0,0
2026-06-03 05:35:00,20.9665,22.949,52.938,0,synthetic,0,0
2026-06-03 05:40:00,20.9875,23.093,52.401,0,synthetic,0,0
2026-06-03 05:45:00,20.9685,22.849,54.845,0,synthetic,1,0
2026-06-03 05:50:00,20.9736,23.022,51.884,0,synthetic,0,0
2026-06-03 05:55:00,20.4705,22.961,54.741,1,synthetic,0,0
2026-06-03 06:00:00,20.9583,23.939,52.438,0,synthetic,1,0
2026-06-03 06:05:00,20.9533,23.711,50.296,0,synthetic,1,0
2026-06-03 06:10:00,20.9474,23.731,52.404,0,synthetic,0,0
2026-06-03 06:15:00,20.9423,23.544,49.555,0,synthetic,0,0
2026-06-03 06:20:00,20.9402,23.525,52.837,0,synthetic,2,0
2026-06-03 06:25:00,20.9329,23.539,53.141,0,synthetic,0,0
2026-06-03 06:30:00,20.9261,23.746,51.244,0,synthetic,0,0
2026-06-03 06:35:00,20.9206,23.542,52.225,0,synthetic,0,0
2026-06-03 06:40:00,20.9144,23.719,54.315,0,synthetic,0,0
2026-06-03 06:45:00,20.9063,24.166,51.095,0,synthetic,2,0
2026-06-03 06:50:00,20.9151,23.865,50.612,0,synthetic,0,0
2026-06-03 06:55:00,20.9113,23.566,53.841,0,synthetic,1,0
2026-06-03 07:00:00,20.9107,24.55,53.527,0,synthetic,0,0
2026-06-03 07:05:00,20.9092,24.148,51.418,0,synthetic,0,0
2026-06-03 07:10:00,20.9028,23.74,52.872,0,synthetic,0,0
2026-06-03 07:15:00,20.8938,23.998,53.113,0,synthetic,0,0
2026-06-03 07:20:00,20.9037,23.782,50.742,0,synthetic,0,0
2026-06-03 07:25:00,20.596,24.162,50.823,1,synthetic,0,0
2026-06-03 07:30:00,20.5884,24.255,52.827,1,synthetic,0,0
2026-06-03 07:35:00,20.6024,24.669,53.123,1,synthetic,0,0
2026-06-03 07:40:00,20.5979,24.332,51.979,1,synthetic,0,0
2026-06-03 07:45:00,20.8999,24.195,50.329,0,synthetic,0,0
2026-06-03 07:50:00,20.8977,24.457,53.612,0,synthetic,1,0
2026-06-03 07:55:00,20.8986,23.697,51.047,0,synthetic,0,0
2026-06-03 08:00:00,20.9189,24.827,50.502,0,synthetic,0,0
2026-06-03 08:05:00,20.9131,24.96,51.235,0,synthetic,1,0
2026-06-03 08:10:00,20.0634,24.398,53.026,1,synthetic,0,0
2026-06-03 08:15:00,20.933,25.054,51.793,0,synthetic,0,0
2026-06-03 08:20:00,20.9429,24.852,51.386,0,synthetic,0,0
2026-06-03 08:25:00,20.9623,24.664,51.558,0,synthetic,0,0
2026-06-03 08:30:00,20.9416,24.926,50.897,0,synthetic,1,0
2026-06-03 08:35:00,20.9286,25.335,51.269,0,synthetic,0,0
2026-06-03 08:40:00,20.9212,24.813,47.877,0,synthetic,1,0
2026-06-03 08:45:00,20.9181,24.83,50.546,0,synthetic,0,0
2026-06-03 08:50:00,20.9234,24.653,51.298,0,synthetic,0,0
2026-06-03 08:55:00,20.916,24.555,49.686,0,synthetic,0,0
2026-06-03 09:00:00,21.5,25.373,51.142,1,synthetic,1,1
2026-06-03 09:05:00,20.9187,24.951,50.686,0,synthetic,4,1
2026-06-03 09:10:00,20.9299,25.183,52.899,0,synthetic,3,1
2026-06-03 09:15:00,21.3347,25.046,52.762,1,synthetic,5,1
2026-06-03 09:20:00,20.9474,25.285,50.172,0,synthetic,2,1
2026-06-03 09:25:00,20.9353,25.248,50.572,0,synthetic,2,1
2026-06-03 09:30:00,20.9333,25.424,50.559,0,synthetic,1,1
2026-06-03 09:35:00,20.9281,25.038,50.338,0,synthetic,3,1
2026-06-03 09:40:00,20.9274,25.098,51.078,0,synthetic,7,1
2026-06-03 09:45:00,20.9292,24.92,50.04,0,synthetic,3,0
2026-06-03 09:50:00,20.9148,25.054,49.513,0,synthetic,4,1
2026-06-03 09:55:00,20.9142,25.259,51.494,0,synthetic,2,1
2026-06-03 10:00:00,20.912,25.604,51.595,0,synthetic,5,1
2026-06-03 10:05:00,20.9008,25.184,50.126,0,synthetic,5,1
2026-06-03 10:10:00,20.9135,25.632,51.897,0,synthetic,3,1
2026-06-03 10:15:00,20.9198,25.754,49.992,0,synthetic,3,1
2026-06-03 10:20:00,20.9196,25.518,51.195,0,synthetic,6,1
2026-06-03 10:25:00,20.9455,25.884,51.656,0,synthetic,4,1
2026-06-03 10:30:00,20.9352,25.221,51.029,0,synthetic,1,1
2026-06-03 10:35:00,20.9612,25.104,51.685,0,synthetic,2,1
2026-06-03 10:40:00,20.9638,24.97,50.6,0,synthetic,3,1
2026-06-03 10:45:00,20.9612,25.789,50.493,0,synthetic,2,1
2026-06-03 10:50:00,20.9614,25.578,50.608,0,synthetic,7,1
2026-06-03 10:55:00,20.9629,25.401,50.065,0,synthetic,2,1
2026-06-03 11:00:00,20.9914,25.57,51.125,0,synthetic,2,1
2026-06-03 11:05:00,21.0,25.219,49.689,0,synthetic,5,1
2026-06-03 11:10:00,20.994,26.111,50.422,0,synthetic,5,1
2026-06-03 11:15:00,21.0,25.532,51.017,0,synthetic,3,1
2026-06-03 11:20:00,21.0,25.527,51.055,0,synthetic,5,1
2026-06-03 11:25:00,20.9765,25.681,50.98,0,synthetic,3,1
2026-06-03 11:30:00,20.9906,25.62,51.232,0,synthetic,6,1
2026-06-03 11:35:00,21.0,25.556,51.92,0,synthetic,1,1
2026-06-03 11:40:00,21.0,25.302,52.547,0,synthetic,2,1
2026-06-03 11:45:00,20.9987,25.618,50.528,0,synthetic,3,1
2026-06-03 11:50:00,21.0,25.971,49.653,0,synthetic,4,1
2026-06-03 11:55:00,20.9984,25.836,49.926,0,synthetic,5,1
2026-06-03 12:00:00,21.0,25.813,51.227,0,synthetic,0,1
2026-06-03 12:05:00,20.9978,25.287,51.705,0,synthetic,2,1
2026-06-03 12:10:00,21.0,25.167,51.276,0,synthetic,0,1
2026-06-03 12:15:00,20.4093,25.383,50.515,1,synthetic,0,1
2026-06-03 12:20:00,21.0,25.429,51.495,0,synthetic,2,1
2026-06-03 12:25:00,20.9973,25.688,52.105,0,synthetic,1,1
2026-06-03 12:30:00,21.0,24.992,53.019,0,synthetic,1,1
2026-06-03 12:35:00,21.0,25.797,51.153,0,synthetic,1,1
2026-06-03 12:40:00,20.9937,25.375,51.579,0,synthetic,0,1
2026-06-03 12:45:00,21.0,25.308,51.003,0,synthetic,0,1
2026-06-03 12:50:00,21.0,25.162,52.165,0,synthetic,2,1
2026-06-03 12:55:00,21.5,25.001,51.281,1,synthetic,0,1
2026-06-03 13:00:00,21.0,25.371,53.489,0,synthetic,0,1
2026-06-03 13:05:00,21.0,25.183,50.77,0,synthetic,1,1
2026-06-03 13:10:00,20.9982,24.843,52.686,0,synthetic,3,1
2026-06-03 13:15:00,20.9752,24.841,53.48,0,synthetic,0,1
2026-06-03 13:20:00,20.9842,25.081,53.195,0,synthetic,3,1
2026-06-03 13:25:00,21.0,25.582,55.906,0,synthetic,3,0
2026-06-03 13:30:00,21.0,25.1,53.383,0,synthetic,2,1
2026-06-03 13:35:00,21.0,24.789,51.945,0,synthetic,1,1
2026-06-03 13:40:00,21.0,25.104,52.847,0,synthetic,1,1
2026-06-03 13:45:00,21.0,25.097,50.834,0,synthetic,2,1
2026-06-03 13:50:00,21.0,24.491,53.232,0,synthetic,1,1
2026-06-03 13:55:00,21.0,25.151,51.933,0,synthetic,3,1
2026-06-03 14:00:00,20.9911,24.71,55.072,0,synthetic,3,1
2026-06-03 14:05:00,21.0,24.942,53.175,0,synthetic,5,1
2026-06-03 14:10:00,21.0,25.23,53.522,0,synthetic,3,1
2026-06-03 14:15:00,20.9911,25.049,53.008,0,synthetic,6,1
2026-06-03 14:20:00,21.0,24.701,56.066,0,synthetic,6,1
2026-06-03 14:25:00,21.0,24.491,53.72,0,synthetic,3,1
2026-06-03 14:30:00,20.9996,25.411,55.752,0,synthetic,4,0
2026-06-03 14:35:00,20.7,24.783,54.907,1,synthetic,5,1
2026-06-03 14:40:00,20.7,24.771,54.516,1,synthetic,6,1
2026-06-03 14:45:00,20.7,24.762,54.385,1,synthetic,5,1
2026-06-03 14:50:00,20.6955,24.817,54.382,1,synthetic,6,1
2026-06-03 14:55:00,20.9987,24.732,51.648,0,synthetic,2,1
2026-06-03 15:00:00,20.9938,24.107,54.778,0,synthetic,3,1
2026-06-03 15:05:00,21.0,24.113,56.123,0,synthetic,3,1
2026-06-03 15:10:00,20.9847,24.242,54.973,0,synthetic,2,1
2026-06-03 15:15:00,21.0,24.114,53.422,0,synthetic,7,1
2026-06-03 15:20:00,21.0,24.072,55.07,0,synthetic,4,1
2026-06-03 15:25:00,21.0,24.277,57.055,0,synthetic,2,1
2026-06-03 15:30:00,21.0,24.186,56.561,0,synthetic,1,1
2026-06-03 15:35:00,21.0,24.626,54.726,0,synthetic,6,1
2026-06-03 15:40:00,21.0,23.587,56.566,0,synthetic,4,1
2026-06-03 15:45:00,20.994,24.523,54.423,0,synthetic,2,0
2026-06-03 15:50:00,20.9915,24.562,52.795,0,synthetic,4,0
2026-06-03 15:55:00,20.9802,23.732,54.228,0,synthetic,3,1
2026-06-03 16:00:00,20.9877,23.561,58.039,0,synthetic,2,1
2026-06-03 16:05:00,21.0,23.554,55.839,0,synthetic,3,1
2026-06-03 16:10:00,21.0,23.295,56.031,0,synthetic,2,1
2026-06-03 16:15:00,21.0,23.453,55.869,0,synthetic,3,1
2026-06-03 16:20:00,21.0,23.369,58.563,0,synthetic,2,1
2026-06-03 16:25:00,21.0,24.085,57.8,0,synthetic,3,1
2026-06-03 16:30:00,21.0,23.881,58.634,0,synthetic,3,1
2026-06-03 16:35:00,21.0,23.965,55.73,0,synthetic,2,1
2026-06-03 16:40:00,21.0,23.827,56.358,0,synthetic,6,1
2026-06-03 16:45:00,21.0,23.365,54.461,0,synthetic,2,1
2026-06-03 16:50:00,21.0,23.516,57.963,0,synthetic,3,1
2026-06-03 16:55:00,21.0,23.769,54.637,0,synthetic,3,1
2026-06-03 17:00:00,20.998,22.694,57.565,0,synthetic,3,1
2026-06-03 17:05:00,21.0,23.178,55.698,0,synthetic,2,1
2026-06-03 17:10:00,20.9859,22.94,56.451,0,synthetic,4,1
2026-06-03 17:15:00,20.9864,22.906,56.173,0,synthetic,2,1
2026-06-03 17:20:00,20.9786,23.178,56.285,0,synthetic,4,1
2026-06-03 17:25:00,20.9867,23.111,56.408,0,synthetic,2,1
2026-06-03 17:30:00,20.9709,22.91,56.518,0,synthetic,2,1
2026-06-03 17:35:00,20.9814,23.29,57.947,0,synthetic,5,1
2026-06-03 17:40:00,20.0853,22.73,55.958,1,synthetic,1,1
2026-06-03 17:45:00,21.0,23.154,57.294,0,synthetic,5,1
2026-06-03 17:50:00,21.0,23.148,58.494,0,synthetic,4,1
2026-06-03 17:55:00,20.9884,22.923,56.552,0,synthetic,3,1
2026-06-03 18:00:00,21.0,22.434,57.076,0,synthetic,6,1
2026-06-03 18:05:00,21.0,22.04,57.897,0,synthetic,6,1
2026-06-03 18:10:00,20.9964,22.584,59.263,0,synthetic,5,1
2026-06-03 18:15:00,21.0,22.307,58.247,0,synthetic,2,1
2026-06-03 18:20:00,21.0,22.222,57.427,0,synthetic,2,1
2026-06-03 18:25:00,20.9665,22.615,58.41,0,synthetic,2,1
2026-06-03 18:30:00,20.9875,22.177,56.769,0,synthetic,4,1
2026-06-03 18:35:00,20.9879,22.001,59.015,0,synthetic,2,1
2026-06-03 18:40:00,20.991,21.964,58.71,0,synthetic,2,1
2026-06-03 18:45:00,20.9772,22.504,57.526,0,synthetic,3,1
2026-06-03 18:50:00,20.981,22.033,57.172,0,synthetic,3,1
2026-06-03 18:55:00,20.9878,22.792,56.659,0,synthetic,2,1
2026-06-03 19:00:00,20.9763,21.23,59.602,0,synthetic,0,1
2026-06-03 19:05:00,21.5,22.174,59.868,1,synthetic,0,1
2026-06-03 19:10:00,20.9643,21.803,57.851,0,synthetic,0,1
2026-06-03 19:15:00,20.9629,21.726,59.212,0,synthetic,0,1
2026-06-03 19:20:00,20.9482,21.614,56.225,0,synthetic,1,1
2026-06-03 19:25:00,20.9498,21.85,57.886,0,synthetic,0,1
2026-06-03 19:30:00,20.9463,21.741,58.616,0,synthetic,0,1
2026-06-03 19:35:00,20.9531,22.026,57.391,0,synthetic,0,1
2026-06-03 19:40:00,20.9535,21.779,57.507,0,synthetic,0,1
2026-06-03 19:45:00,20.9566,21.788,57.824,0,synthetic,1,0
2026-06-03 19:50:00,20.9551,21.659,59.053,0,synthetic,0,0
2026-06-03 19:55:00,20.1747,21.736,58.432,1,synthetic,0,1
2026-06-03 20:00:00,20.9777,21.309,56.329,0,synthetic,0,0
2026-06-03 20:05:00,20.9668,20.805,56.772,0,synthetic,0,0
2026-06-03 20:10:00,20.9757,20.895,58.535,0,synthetic,0,0
2026-06-03 20:15:00,20.9776,21.418,59.498,0,synthetic,0,0
2026-06-03 20:20:00,20.9896,21.275,55.738,0,synthetic,0,0
2026-06-03 20:25:00,20.9756,21.186,58.489,0,synthetic,0,0
2026-06-03 20:30:00,21.441,21.237,58.426,1,synthetic,0,0
2026-06-03 20:35:00,20.9422,21.319,60.675,0,synthetic,0,0
2026-06-03 20:40:00,20.9572,21.097,58.68,0,synthetic,0,0
2026-06-03 20:45:00,20.9685,21.038,59.637,0,synthetic,0,0
2026-06-03 20:50:00,20.9767,21.281,59.201,0,synthetic,0,0
2026-06-03 20:55:00,20.9591,20.988,56.651,0,synthetic,0,0
2026-06-03 21:00:00,21.0,20.937,60.057,0,synthetic,0,0
2026-06-03 21:05:00,21.0,20.409,59.711,0,synthetic,0,0
2026-06-03 21:10:00,20.9936,21.092,59.652,0,synthetic,0,0
2026-06-03 21:15:00,20.9918,20.953,63.837,0,synthetic,0,0
2026-06-03 21:20:00,20.9846,20.899,56.657,0,synthetic,0,0
2026-06-03 21:25:00,20.9855,21.081,61.119,0,synthetic,0,0
2026-06-03 21:30:00,21.0,21.251,58.602,0,synthetic,1,0
2026-06-03 21:35:00,21.0,21.089,59.389,0,synthetic,0,0
2026-06-03 21:40:00,21.0,20.375,59.418,0,synthetic,0,0
2026-06-03 21:45:00,21.0,20.515,58.88,0,synthetic,0,0
2026-06-03 21:50:00,20.9848,20.679,58.607,0,synthetic,0,0
2026-06-03 21:55:00,20.9879,20.841,59.588,0,synthetic,0,0
2026-06-03 22:00:00,20.9772,20.715,57.149,0,synthetic,0,0
2026-06-03 22:05:00,20.9859,20.404,60.057,0,synthetic,0,0
2026-06-03 22:10:00,21.0,20.632,58.52,0,synthetic,0,0
2026-06-03 22:15:00,20.9925,20.396,57.804,0,synthetic,0,0
2026-06-03 22:20:00,20.9914,20.432,58.599,0,synthetic,0,0
2026-06-03 22:25:00,20.9966,20.234,60.767,0,synthetic,0,0
2026-06-03 22:30:00,20.9886,20.354,58.543,0,synthetic,0,0
2026-06-03 22:35:00,20.9969,20.247,59.68,0,synthetic,0,0
2026-06-03 22:40:00,21.0,20.341,58.316,0,synthetic,0,0
2026-06-03 22:45:00,21.0,20.849,59.798,0,synthetic,0,0
2026-06-03 22:50:00,20.9756,20.348,60.012,0,synthetic,0,0
2026-06-03 22:55:00,20.9693,21.243,60.87,0,synthetic,0,0
2026-06-03 23:00:00,20.9588,20.623,58.337,0,synthetic,2,0
2026-06-03 23:05:00,20.9326,20.546,59.396,0,synthetic,0,0
2026-06-03 23:10:00,20.9504,20.285,58.868,0,synthetic,0,0
2026-06-03 23:15:00,20.9579,20.675,60.071,0,synthetic,0,0
2026-06-03 23:20:00,20.9373,20.356,57.845,0,synthetic,0,0
